event_id,symbol,market,confirm_date,fold,holdout
ACHV:12:17,ACHV,US,2023-05-19,5,False
ACHV:18:38,ACHV,US,2024-06-12,0,True
ACHV:16:50,ACHV,US,2025-02-28,0,True
ACHV:16:54,ACHV,US,2025-06-18,0,True
ACHV:30:55,ACHV,US,2025-06-13,0,True
ACHV:29:69,ACHV,US,2025-11-21,0,True
ACHV:31:76,ACHV,US,2025-11-10,0,True
ACHV:22:81,ACHV,US,2026-02-02,0,True
ACHV:23:82,ACHV,US,2025-12-10,0,True
ACHV:31:83,ACHV,US,2025-12-18,0,True
ACHV:23:105,ACHV,US,2026-05-20,0,True
ACHV:28:107,ACHV,US,2026-05-21,0,True
ACI:10:7,ACI,US,2021-06-18,4,False
ACI:13:15,ACI,US,2021-12-09,4,False
ACI:15:23,ACI,US,2022-03-28,0,False
ACI:9:29,ACI,US,2023-02-16,5,False
ACI:25:39,ACI,US,2023-11-10,5,False
ACI:24:46,ACI,US,2024-01-29,5,False
ACI:12:50,ACI,US,2024-04-17,0,True
ACI:8:54,ACI,US,2024-06-10,0,True
ACI:10:56,ACI,US,2024-08-05,0,True
ACI:6:65,ACI,US,2024-10-08,0,True
ACI:12:78,ACI,US,2025-02-21,0,True
ACI:7:83,ACI,US,2025-03-25,0,True
ACI:33:93,ACI,US,2025-04-09,0,True
ACI:12:101,ACI,US,2025-07-18,0,True
ACIC:2:1,ACIC,US,2021-01-28,4,False
ACIC:11:31,ACIC,US,2023-05-31,5,False
ACIC:25:56,ACIC,US,2024-04-19,0,True
ACIC:28:72,ACIC,US,2025-03-24,0,True
ACIC:26:92,ACIC,US,2025-12-29,0,True
ACIU:4:4,ACIU,US,2021-08-12,4,False
ACIU:3:6,ACIU,US,2021-07-27,4,False
ACIU:18:19,ACIU,US,2024-04-16,0,True
ACIU:16:27,ACIU,US,2024-03-21,5,False
ACIU:13:29,ACIU,US,2024-03-12,5,False
ACIU:17:38,ACIU,US,2024-08-23,0,True
ACIU:14:47,ACIU,US,2024-06-26,0,True
ACIU:12:49,ACIU,US,2024-06-18,0,True
ACIU:13:51,ACIU,US,2024-08-05,0,True
ACIU:16:57,ACIU,US,2024-10-15,0,True
ACIU:19:70,ACIU,US,2026-02-19,0,True
ACIU:27:81,ACIU,US,2025-11-18,0,True
ACIU:28:82,ACIU,US,2025-11-21,0,True
ACIU:27:90,ACIU,US,2026-02-06,0,True
ACIU:22:92,ACIU,US,2026-01-21,0,True
ACIW:1:11,ACIW,US,2022-02-23,4,False
ACIW:9:35,ACIW,US,2024-02-02,5,False
ACIW:8:50,ACIW,US,2024-05-29,0,True
ACIW:36:71,ACIW,US,2025-10-30,0,True
ACIW:29:74,ACIW,US,2025-10-13,0,True
ACIW:3:83,ACIW,US,2026-05-14,0,True
ACLS:13:17,ACLS,US,2022-04-04,5,False
ACLS:12:20,ACLS,US,2022-08-31,5,False
ACLS:25:50,ACLS,US,2023-11-27,5,False
ACLS:34:63,ACLS,US,2024-07-26,0,True
ACLS:24:67,ACLS,US,2024-07-18,0,True
ACLS:41:85,ACLS,US,2025-08-01,0,True
ACLS:17:93,ACLS,US,2025-10-08,0,True
ACLS:14:99,ACLS,US,2026-02-19,0,True
ACLS:20:100,ACLS,US,2025-12-18,0,True
ACM:9:32,ACM,US,2022-04-26,5,False
ACM:13:48,ACM,US,2022-09-26,5,False
ACM:20:59,ACM,US,2023-02-27,5,False
ACM:21:76,ACM,US,2024-01-05,5,False
ACM:28:77,ACM,US,2024-01-08,5,False
ACM:29:90,ACM,US,2024-05-21,0,True
ACM:23:93,ACM,US,2024-05-08,0,True
ACM:22:94,ACM,US,2024-04-17,0,True
ACM:30:95,ACM,US,2024-04-15,0,True
ACM:30:112,ACM,US,2024-09-09,0,True
ACM:28:139,ACM,US,2026-03-13,0,True
ACM:29:140,ACM,US,2026-03-10,0,True
ACM:23:141,ACM,US,2026-03-10,0,True
ACM:33:142,ACM,US,2026-03-06,0,True
ACMR:1:3,ACMR,US,2021-03-05,4,False
ACMR:1:9,ACMR,US,2021-07-09,4,False
ACMR:3:15,ACMR,US,2021-11-24,4,False
ACMR:2:16,ACMR,US,2021-09-21,4,False
ACMR:11:27,ACMR,US,2022-08-18,5,False
ACMR:15:29,ACMR,US,2023-02-28,5,False
ACMR:17:30,ACMR,US,2023-02-23,5,False
ACMR:17:32,ACMR,US,2023-03-23,5,False
ACMR:21:39,ACMR,US,2023-07-27,5,False
ACMR:23:43,ACMR,US,2023-09-18,5,False
ACMR:11:51,ACMR,US,2024-01-05,5,False
ACMR:13:53,ACMR,US,2024-01-29,5,False
ACMR:13:58,ACMR,US,2024-07-26,0,True
ACMR:27:63,ACMR,US,2024-05-13,0,True
ACMR:3:109,ACMR,US,2025-11-21,0,True
ACMR:9:111,ACMR,US,2025-11-06,0,True
ACMR:5:112,ACMR,US,2025-11-10,0,True
ACMR:7:126,ACMR,US,2026-03-27,0,True
ACN:9:7,ACN,US,2022-01-10,4,False
ACN:4:13,ACN,US,2022-09-16,5,False
ACN:7:14,ACN,US,2022-08-31,5,False
ACN:20:37,ACN,US,2023-02-17,5,False
ACN:5:41,ACN,US,2023-05-10,5,False
ACN:6:42,ACN,US,2023-05-09,5,False
ACN:20:43,ACN,US,2023-04-17,5,False
ACN:16:47,ACN,US,2023-06-23,5,False
ACN:18:48,ACN,US,2023-06-27,5,False
ACN:19:49,ACN,US,2023-06-23,5,False
ACN:17:55,ACN,US,2023-09-13,5,False
ACN:21:57,ACN,US,2023-10-16,5,False
ACN:21:58,ACN,US,2024-04-26,0,True
ACN:14:60,ACN,US,2024-04-11,0,True
ACN:9:63,ACN,US,2024-03-18,5,False
ACN:30:78,ACN,US,2024-09-23,0,True
ACN:13:87,ACN,US,2025-02-25,0,True
ACN:22:96,ACN,US,2025-07-14,0,True
ACN:3:106,ACN,US,2025-10-17,0,True
ACNB:6:6,ACNB,US,2022-04-07,5,False
ACNB:7:14,ACNB,US,2022-09-14,5,False
ACNB:15:45,ACNB,US,2024-08-06,0,True
ACNB:13:60,ACNB,US,2025-08-06,0,True
ACNB:14:67,ACNB,US,2026-03-10,0,True
ACNT:4:30,ACNT,US,2023-06-26,5,False
ACNT:4:34,ACNT,US,2023-08-31,5,False
ACNT:20:41,ACNT,US,2024-05-09,0,True
ACNT:21:46,ACNT,US,2024-09-18,0,True
ACNT:30:83,ACNT,US,2026-03-09,0,True
ACNT:31:84,ACNT,US,2026-03-06,0,True
ACNT:33:85,ACNT,US,2026-03-09,0,True
ACOG:2:6,ACOG,US,2026-01-13,0,True
ACON:25:6,ACON,US,2025-10-22,0,True
ACP:17:11,ACP,US,2023-03-14,5,False
ACP:26:20,ACP,US,2024-04-25,0,True
ACP:22:21,ACP,US,2024-01-03,5,False
ACP:22:26,ACP,US,2024-03-26,5,False
ACR:4:18,ACR,US,2022-04-13,5,False
ACR:26:47,ACR,US,2025-05-23,0,True
ACR:33:58,ACR,US,2025-12-30,0,True
ACRE:9:19,ACRE,US,2021-11-19,4,False
ACRE:9:28,ACRE,US,2022-04-28,5,False
ACRE:1:57,ACRE,US,2023-09-22,5,False
ACRE:23:62,ACRE,US,2024-02-01,5,False
ACRE:1:65,ACRE,US,2024-01-18,5,False
ACRE:31:76,ACRE,US,2024-09-26,0,True
ACRE:42:84,ACRE,US,2026-01-02,0,True
ACRE:40:85,ACRE,US,2025-12-26,0,True
ACRE:43:87,ACRE,US,2026-01-26,0,True
ACRE:40:89,ACRE,US,2026-02-18,0,True
ACRS:11:12,ACRS,US,2022-04-11,5,False
ACRS:28:54,ACRS,US,2025-04-09,0,True
ACRS:24:55,ACRS,US,2025-04-07,0,True
ACRS:26:57,ACRS,US,2025-03-14,0,True
ACRS:0:59,ACRS,US,2024-12-23,0,True
ACRS:1:60,ACRS,US,2024-12-20,0,True
ACRS:37:80,ACRS,US,2025-11-10,0,True
ACRS:0:87,ACRS,US,2026-02-27,0,True
ACRS:1:88,ACRS,US,2026-02-27,0,True
ACRV:11:8,ACRV,US,2024-09-06,0,True
ACT:3:4,ACT,US,2022-05-03,5,False
ACT:4:5,ACT,US,2022-05-11,5,False
ACT:2:15,ACT,US,2022-09-27,5,False
ACT:7:18,ACT,US,2022-09-02,5,False
ACT:0:23,ACT,US,2022-11-18,5,False
ACT:7:40,ACT,US,2023-06-23,5,False
ACT:15:56,ACT,US,2024-04-11,0,True
ACT:22:76,ACT,US,2025-10-10,0,True
ACT:25:77,ACT,US,2025-10-07,0,True
ACT:28:83,ACT,US,2025-09-17,0,True
ACT:29:89,ACT,US,2025-12-05,0,True
ACT:29:92,ACT,US,2026-01-14,0,True
ACT:33:99,ACT,US,2026-02-24,0,True
ACT:33:100,ACT,US,2026-06-02,0,True
ACTG:0:1,ACTG,US,2021-01-05,4,False
ACTG:17:30,ACTG,US,2023-03-16,5,False
ACTG:20:35,ACTG,US,2023-06-26,5,False
ACTG:12:77,ACTG,US,2024-11-01,0,True
ACTG:0:112,ACTG,US,2026-02-12,0,True
ACTG:19:125,ACTG,US,2026-05-11,0,True
ACTU:1:3,ACTU,US,2025-02-18,0,True
ACTU:4:8,ACTU,US,2025-06-03,0,True
ACTU:8:18,ACTU,US,2025-10-23,0,True
ACTU:7:19,ACTU,US,2025-12-16,0,True
ACV:13:33,ACV,US,2023-08-21,5,False
ACV:20:45,ACV,US,2024-06-21,0,True
ACV:11:46,ACV,US,2024-05-29,0,True
ACV:12:49,ACV,US,2024-04-15,0,True
ACV:11:53,ACV,US,2024-10-30,0,True
ACV:26:60,ACV,US,2025-02-26,0,True
ACV:27:72,ACV,US,2025-08-04,0,True
ACV:31:83,ACV,US,2025-12-18,0,True
ACVA:10:16,ACVA,US,2023-09-25,5,False
ACVA:10:26,ACVA,US,2023-12-07,5,False
ACVA:9:29,ACVA,US,2024-01-08,5,False
ACVA:22:38,ACVA,US,2024-03-12,5,False
ACVA:20:44,ACVA,US,2024-05-30,0,True
ACVA:20:59,ACVA,US,2024-09-04,0,True
ACVA:25:65,ACVA,US,2024-10-04,0,True
ACVA:22:69,ACVA,US,2025-02-24,0,True
ACVA:4:73,ACVA,US,2024-12-11,0,True
ACVA:6:76,ACVA,US,2025-01-06,0,True
ACVA:6:79,ACVA,US,2025-02-19,0,True
ACVA:9:87,ACVA,US,2025-08-04,0,True
ACVA:24:90,ACVA,US,2025-06-16,0,True
ACWI:5:2,ACWI,US,2021-05-13,4,False
ACWI:7:6,ACWI,US,2021-09-29,4,False
ACWI:4:20,ACWI,US,2022-04-25,5,False
ACWI:0:28,ACWI,US,2022-09-02,5,False
ACWI:15:39,ACWI,US,2023-03-13,5,False
ACWI:16:41,ACWI,US,2023-02-22,5,False
ACWI:17:54,ACWI,US,2023-10-24,5,False
ACWI:10:71,ACWI,US,2024-04-17,0,True
ACWI:24:75,ACWI,US,2024-05-30,0,True
ACWI:26:80,ACWI,US,2024-11-01,0,True
ACWI:29:83,ACWI,US,2025-02-25,0,True
ACWI:33:100,ACWI,US,2025-06-18,0,True
ACWI:38:102,ACWI,US,2025-12-18,0,True
ACWV:5:16,ACWV,US,2022-02-15,4,False
ACWV:5:18,ACWV,US,2022-04-25,5,False
ACWV:8:19,ACWV,US,2022-04-19,5,False
ACWV:0:23,ACWV,US,2022-07-14,5,False
ACWV:2:26,ACWV,US,2022-09-01,5,False
ACWV:2:32,ACWV,US,2022-12-20,5,False
ACWV:20:69,ACWV,US,2024-04-17,0,True
ACWV:8:78,ACWV,US,2024-05-24,0,True
ACWV:24:87,ACWV,US,2024-08-06,0,True
ACWV:10:91,ACWV,US,2025-01-13,0,True
ACWV:30:106,ACWV,US,2025-06-23,0,True
ACWV:34:120,ACWV,US,2026-03-13,0,True
ACWV:32:124,ACWV,US,2026-06-22,0,True
ACWV:37:128,ACWV,US,2026-04-28,0,True
ACWV:33:130,ACWV,US,2026-06-09,0,True
ACWX:4:10,ACWX,US,2021-08-20,4,False
ACWX:6:12,ACWX,US,2021-08-18,4,False
ACWX:6:15,ACWX,US,2021-11-24,4,False
ACWX:17:34,ACWX,US,2022-12-16,5,False
ACWX:1:37,ACWX,US,2023-02-23,5,False
ACWX:21:48,ACWX,US,2023-08-04,5,False
ACWX:2:80,ACWX,US,2024-06-17,0,True
ACWX:29:81,ACWX,US,2024-05-30,0,True
ACWX:32:88,ACWX,US,2024-11-01,0,True
ACWX:30:91,ACWX,US,2024-10-24,0,True
ACWX:6:92,ACWX,US,2024-10-09,0,True
ACWX:30:105,ACWX,US,2025-02-28,0,True
ACWX:13:110,ACWX,US,2025-04-01,0,True
ACXP:9:3,ACXP,US,2023-03-13,5,False
ACXP:9:6,ACXP,US,2023-11-06,5,False
ACXP:12:9,ACXP,US,2023-11-03,5,False
ACXP:13:30,ACXP,US,2024-06-20,0,True
ACXP:34:43,ACXP,US,2026-04-08,0,True
ACXP:33:47,ACXP,US,2026-03-30,0,True
AD:1:2,AD,US,2021-02-01,4,False
AD:1:5,AD,US,2021-08-05,4,False
AD:4:8,AD,US,2021-04-28,4,False
AD:1:18,AD,US,2021-11-17,4,False
AD:14:25,AD,US,2023-04-27,5,False
AD:20:26,AD,US,2023-08-02,5,False
AD:6:43,AD,US,2023-10-05,5,False
AD:7:45,AD,US,2023-12-18,5,False
AD:30:68,AD,US,2025-02-25,0,True
AD:25:84,AD,US,2025-10-31,0,True
AD:22:85,AD,US,2026-01-27,0,True
ADAG:9:24,ADAG,US,2024-04-30,0,True
ADAG:16:42,ADAG,US,2025-12-11,0,True
ADAM:4:6,ADAM,US,2021-06-29,4,False
ADAM:0:18,ADAM,US,2022-08-31,5,False
ADAM:19:34,ADAM,US,2023-06-16,5,False
ADAM:33:56,ADAM,US,2025-09-26,0,True
ADBE:7:10,ADBE,US,2021-11-02,4,False
ADBE:6:38,ADBE,US,2023-07-27,5,False
ADBE:5:44,ADBE,US,2023-09-18,5,False
ADBE:11:53,ADBE,US,2023-12-15,5,False
ADBE:18:104,ADBE,US,2026-01-05,0,True
ADC:0:7,ADC,US,2021-05-13,4,False
ADC:3:10,ADC,US,2021-05-06,4,False
ADC:3:26,ADC,US,2022-01-10,4,False
ADC:0:40,ADC,US,2022-09-27,5,False
ADC:1:42,ADC,US,2022-09-21,5,False
ADC:6:45,ADC,US,2022-09-16,5,False
ADC:17:93,ADC,US,2024-05-24,0,True
ADC:3:104,ADC,US,2024-12-20,0,True
ADC:1:105,ADC,US,2024-12-20,0,True
ADC:7:109,ADC,US,2024-09-20,0,True
ADC:7:112,ADC,US,2024-10-29,0,True
ADC:11:119,ADC,US,2024-12-04,0,True
ADC:1:124,ADC,US,2025-02-14,0,True
ADC:14:126,ADC,US,2025-02-13,0,True
ADC:11:134,ADC,US,2025-03-25,0,True
ADC:14:138,ADC,US,2025-07-09,0,True
ADC:6:144,ADC,US,2025-06-30,0,True
ADC:5:175,ADC,US,2026-06-04,0,True
ADC:6:176,ADC,US,2026-06-02,0,True
ADC:28:179,ADC,US,2026-03-30,0,True
ADCT:7:2,ADCT,US,2021-10-07,4,False
ADCT:8:3,ADCT,US,2021-08-20,4,False
ADCT:6:6,ADCT,US,2021-09-30,4,False
ADCT:23:13,ADCT,US,2023-05-26,5,False
ADCT:24:18,ADCT,US,2024-06-21,0,True
ADCT:25:20,ADCT,US,2024-06-18,0,True
ADCT:25:26,ADCT,US,2024-08-06,0,True
ADCT:25:28,ADCT,US,2024-09-04,0,True
ADCT:37:49,ADCT,US,2025-12-09,0,True
ADCT:40:63,ADCT,US,2026-03-30,0,True
ADEA:1:4,ADEA,US,2021-03-25,4,False
ADEA:19:18,ADEA,US,2023-10-04,5,False
ADEA:23:25,ADEA,US,2024-04-12,0,True
ADEA:18:31,ADEA,US,2024-02-14,5,False
ADEA:20:37,ADEA,US,2024-06-17,0,True
ADEA:17:51,ADEA,US,2024-09-11,0,True
ADEA:22:69,ADEA,US,2025-02-04,0,True
ADEA:24:71,ADEA,US,2025-01-14,0,True
ADEA:28:72,ADEA,US,2025-01-14,0,True
ADEA:30:78,ADEA,US,2025-03-05,0,True
ADEA:28:88,ADEA,US,2025-05-27,0,True
ADEA:28:90,ADEA,US,2025-07-30,0,True
ADEA:0:93,ADEA,US,2025-07-28,0,True
ADEA:34:130,ADEA,US,2026-01-28,0,True
ADFI:7:17,ADFI,US,2026-01-21,0,True
ADFI:4:18,ADFI,US,2026-02-05,0,True
ADGM:15:2,ADGM,US,2025-07-31,0,True
ADGM:17:10,ADGM,US,2026-03-06,0,True
ADI:5:9,ADI,US,2021-10-04,4,False
ADI:11:17,ADI,US,2021-12-15,4,False
ADI:4:24,ADI,US,2022-06-14,5,False
ADI:6:38,ADI,US,2022-08-23,5,False
ADI:6:53,ADI,US,2022-12-23,5,False
ADI:8:63,ADI,US,2023-05-25,5,False
ADI:10:74,ADI,US,2023-08-17,5,False
ADI:10:85,ADI,US,2023-09-11,5,False
ADI:14:103,ADI,US,2024-03-18,5,False
ADI:26:151,ADI,US,2025-10-31,0,True
ADIL:2:4,ADIL,US,2021-03-05,4,False
ADIL:1:6,ADIL,US,2021-03-05,4,False
ADIL:3:8,ADIL,US,2021-03-25,4,False
ADIL:5:15,ADIL,US,2021-06-17,4,False
ADIL:6:20,ADIL,US,2021-10-26,4,False
ADM:4:8,ADM,US,2021-08-20,4,False
ADM:10:9,ADM,US,2021-11-02,4,False
ADM:21:22,ADM,US,2023-09-27,5,False
ADM:9:27,ADM,US,2024-04-15,0,True
ADM:8:32,ADM,US,2024-07-24,0,True
ADM:1:40,ADM,US,2024-12-05,0,True
ADM:34:54,ADM,US,2025-07-16,0,True
ADM:3:56,ADM,US,2025-08-01,0,True
ADM:27:58,ADM,US,2025-11-06,0,True
ADM:29:76,ADM,US,2026-02-06,0,True
ADM:5:84,ADM,US,2026-04-09,0,True
ADM:7:86,ADM,US,2026-04-10,0,True
ADM:21:91,ADM,US,2026-06-22,0,True
ADM:25:92,ADM,US,2026-06-18,0,True
ADMA:2:1,ADMA,US,2021-03-08,4,False
ADMA:3:3,ADMA,US,2021-03-01,4,False
ADMA:11:8,ADMA,US,2022-03-24,0,False
ADMA:12:11,ADMA,US,2022-05-10,5,False
ADMA:19:45,ADMA,US,2023-06-12,5,False
ADMA:31:74,ADMA,US,2025-11-07,0,True
ADNT:11:20,ADNT,US,2022-01-21,4,False
ADNT:15:39,ADNT,US,2022-12-08,5,False
ADNT:14:42,ADNT,US,2022-12-05,5,False
ADNT:15:46,ADNT,US,2023-05-05,5,False
ADNT:17:58,ADNT,US,2023-06-26,5,False
ADNT:14:59,ADNT,US,2023-09-25,5,False
ADNT:16:60,ADNT,US,2023-08-14,5,False
ADNT:15:66,ADNT,US,2024-01-04,5,False
ADNT:1:79,ADNT,US,2025-11-07,0,True
ADNT:29:81,ADNT,US,2025-07-21,0,True
ADNT:29:97,ADNT,US,2026-03-05,0,True
ADNT:30:103,ADNT,US,2026-06-18,0,True
ADNT:29:104,ADNT,US,2026-06-10,0,True
ADP:1:1,ADP,US,2020-10-27,4,False
ADP:9:10,ADP,US,2021-09-20,4,False
ADP:9:14,ADP,US,2022-02-24,4,False
ADP:10:15,ADP,US,2022-02-15,4,False
ADP:11:18,ADP,US,2022-05-10,5,False
ADP:11:21,ADP,US,2022-07-14,5,False
ADP:13:29,ADP,US,2022-09-06,5,False
ADP:12:30,ADP,US,2022-09-07,5,False
ADP:15:39,ADP,US,2023-05-12,5,False
ADP:24:44,ADP,US,2023-10-26,5,False
ADP:20:51,ADP,US,2023-09-12,5,False
ADP:12:53,ADP,US,2023-10-23,5,False
ADP:13:62,ADP,US,2024-06-27,0,True
ADP:29:83,ADP,US,2025-03-12,0,True
ADP:30:88,ADP,US,2025-06-12,0,True
ADP:32:89,ADP,US,2025-06-11,0,True
ADP:11:101,ADP,US,2026-03-13,0,True
ADP:15:102,ADP,US,2026-03-11,0,True
ADP:8:106,ADP,US,2026-04-27,0,True
ADP:16:115,ADP,US,2026-06-18,0,True
ADP:17:119,ADP,US,2026-06-15,0,True
ADP:23:122,ADP,US,2026-06-15,0,True
ADPT:33:39,ADPT,US,2024-09-06,0,True
ADPT:30:46,ADPT,US,2024-10-11,0,True
ADPT:39:48,ADPT,US,2024-10-16,0,True
ADPT:41:58,ADPT,US,2024-12-19,0,True
ADPT:25:73,ADPT,US,2025-03-04,0,True
ADPT:18:96,ADPT,US,2025-11-17,0,True
ADPT:46:97,ADPT,US,2025-11-17,0,True
ADSE:9:9,ADSE,US,2024-01-12,5,False
ADSE:10:46,ADSE,US,2025-07-10,0,True
ADSE:12:47,ADSE,US,2025-07-08,0,True
ADSE:13:48,ADSE,US,2025-07-08,0,True
ADSE:14:49,ADSE,US,2025-07-07,0,True
ADSE:0:63,ADSE,US,2025-10-16,0,True
ADSE:23:77,ADSE,US,2026-01-15,0,True
ADSK:4:4,ADSK,US,2021-03-01,4,False
ADSK:14:25,ADSK,US,2022-08-31,5,False
ADSK:15:29,ADSK,US,2022-08-24,5,False
ADSK:16:33,ADSK,US,2022-11-04,5,False
ADSK:19:49,ADSK,US,2023-02-21,5,False
ADSK:12:70,ADSK,US,2023-09-13,5,False
ADSK:2:88,ADSK,US,2024-04-11,0,True
ADSK:2:95,ADSK,US,2024-07-19,0,True
ADSK:3:103,ADSK,US,2025-03-03,0,True
ADSK:8:107,ADSK,US,2024-12-19,0,True
ADT:2:8,ADT,US,2021-08-06,4,False
ADT:1:15,ADT,US,2021-12-02,4,False
ADT:10:16,ADT,US,2021-11-29,4,False
ADT:6:17,ADT,US,2021-11-23,4,False
ADT:13:26,ADT,US,2022-08-30,5,False
ADT:11:29,ADT,US,2022-09-21,5,False
ADT:1:43,ADT,US,2022-11-03,5,False
ADT:10:45,ADT,US,2023-01-23,5,False
ADT:6:46,ADT,US,2023-01-20,5,False
ADT:20:60,ADT,US,2023-10-19,5,False
ADT:16:82,ADT,US,2024-08-05,0,True
ADT:25:83,ADT,US,2024-05-30,0,True
ADT:14:86,ADT,US,2024-07-08,0,True
ADT:14:93,ADT,US,2024-09-05,0,True
ADT:16:97,ADT,US,2024-12-19,0,True
ADT:26:106,ADT,US,2024-11-20,0,True
ADT:26:112,ADT,US,2025-02-07,0,True
ADT:26:118,ADT,US,2025-03-12,0,True
ADT:13:123,ADT,US,2025-04-08,0,True
ADT:28:143,ADT,US,2025-10-13,0,True
ADTN:0:1,ADTN,US,2020-10-29,4,False
ADTN:6:12,ADTN,US,2021-09-13,4,False
ADTN:5:20,ADTN,US,2022-01-24,4,False
ADTN:6:21,ADTN,US,2022-01-13,4,False
ADTN:13:22,ADTN,US,2021-12-01,4,False
ADTN:5:29,ADTN,US,2022-04-07,5,False
ADTN:4:30,ADTN,US,2022-03-31,0,False
ADTN:4:40,ADTN,US,2022-09-14,5,False
ADTN:17:44,ADTN,US,2022-09-08,5,False
ADTN:16:60,ADTN,US,2022-11-08,5,False
ADTN:4:63,ADTN,US,2022-12-20,5,False
ADTN:27:82,ADTN,US,2025-04-08,0,True
ADTN:25:86,ADTN,US,2025-03-10,0,True
ADTN:24:87,ADTN,US,2025-03-12,0,True
ADTN:25:102,ADTN,US,2025-09-17,0,True
ADTN:24:104,ADTN,US,2025-09-17,0,True
ADTN:2:132,ADTN,US,2026-06-08,0,True
ADUR:7:9,ADUR,US,2025-11-07,0,True
ADUR:9:10,ADUR,US,2025-09-26,0,True
ADUR:10:18,ADUR,US,2026-06-08,0,True
ADUS:1:3,ADUS,US,2021-03-02,4,False
ADUS:10:10,ADUS,US,2021-12-02,4,False
ADUS:13:22,ADUS,US,2022-08-30,5,False
ADUS:1:32,ADUS,US,2022-11-11,5,False
ADUS:7:66,ADUS,US,2024-02-23,5,False
ADUS:2:91,ADUS,US,2024-08-05,0,True
ADUS:24:96,ADUS,US,2024-11-19,0,True
ADUS:25:97,ADUS,US,2024-11-01,0,True
ADUS:4:98,ADUS,US,2024-10-28,0,True
ADUS:3:103,ADUS,US,2025-01-03,0,True
ADUS:5:104,ADUS,US,2025-02-05,0,True
ADUS:25:106,ADUS,US,2025-01-06,0,True
ADUS:11:132,ADUS,US,2025-09-17,0,True
ADUS:15:138,ADUS,US,2025-09-05,0,True
ADUS:6:160,ADUS,US,2025-12-09,0,True
ADUS:23:172,ADUS,US,2026-02-26,0,True
ADV:15:4,ADV,US,2023-02-27,5,False
ADV:17:9,ADV,US,2023-11-13,5,False
ADV:21:33,ADV,US,2024-11-18,0,True
ADX:6:11,ADX,US,2021-11-22,4,False
ADX:2:20,ADX,US,2022-04-26,5,False
ADX:5:22,ADX,US,2022-04-07,5,False
ADX:14:72,ADX,US,2024-04-16,0,True
ADX:9:91,ADX,US,2024-11-26,0,True
ADX:14:105,ADX,US,2025-03-31,0,True
AEBI:1:2,AEBI,US,2026-01-28,0,True
AEBI:3:11,AEBI,US,2026-06-08,0,True
AEE:4:6,AEE,US,2021-06-30,4,False
AEE:0:8,AEE,US,2021-06-24,4,False
AEE:1:13,AEE,US,2021-09-20,4,False
AEE:1:23,AEE,US,2022-06-15,5,False
AEE:3:27,AEE,US,2022-07-12,5,False
AEE:8:30,AEE,US,2022-09-16,5,False
AEE:2:43,AEE,US,2022-12-07,5,False
AEE:1:51,AEE,US,2023-05-17,5,False
AEE:0:59,AEE,US,2023-08-07,5,False
AEE:22:74,AEE,US,2024-05-28,0,True
AEE:17:99,AEE,US,2024-12-17,0,True
AEE:18:100,AEE,US,2024-12-19,0,True
AEE:8:102,AEE,US,2024-12-10,0,True
AEE:11:112,AEE,US,2025-04-09,0,True
AEE:14:114,AEE,US,2025-03-07,0,True
AEE:10:139,AEE,US,2025-12-08,0,True
AEE:33:156,AEE,US,2026-03-23,0,True
AEF:7:7,AEF,US,2021-11-17,4,False
AEF:19:22,AEF,US,2023-12-06,5,False
AEF:21:25,AEF,US,2024-05-30,0,True
AEF:21:30,AEF,US,2024-11-18,0,True
AEF:26:31,AEF,US,2024-10-18,0,True
AEF:27:32,AEF,US,2024-10-25,0,True
AEF:39:92,AEF,US,2026-05-18,0,True
AEG:4:23,AEG,US,2022-09-02,5,False
AEG:5:30,AEG,US,2023-02-27,5,False
AEG:10:40,AEG,US,2023-08-18,5,False
AEG:22:62,AEG,US,2024-04-15,0,True
AEG:32:107,AEG,US,2025-10-20,0,True
AEHL:0:5,AEHL,US,2021-03-30,4,False
AEHL:1:6,AEHL,US,2021-03-31,4,False
AEHL:3:13,AEHL,US,2021-09-21,4,False
AEHL:24:21,AEHL,US,2024-08-23,0,True
AEHR:12:36,AEHR,US,2023-04-06,5,False
AEHR:22:39,AEHR,US,2023-03-13,5,False
AEHR:24:46,AEHR,US,2023-08-18,5,False
AEHR:15:86,AEHR,US,2025-01-13,0,True
AEHR:8:89,AEHR,US,2025-03-27,0,True
AEHR:20:110,AEHR,US,2025-11-19,0,True
AEHR:35:113,AEHR,US,2025-11-14,0,True
AEHR:14:115,AEHR,US,2025-10-09,0,True
AEHR:14:124,AEHR,US,2026-02-02,0,True
AEHR:21:125,AEHR,US,2026-02-05,0,True
AEI:19:9,AEI,US,2024-10-11,0,True
AEI:24:32,AEI,US,2025-09-29,0,True
AEI:24:34,AEI,US,2025-12-17,0,True
AEIS:3:3,AEIS,US,2021-02-23,4,False
AEIS:15:31,AEIS,US,2022-12-20,5,False
AEIS:15:35,AEIS,US,2023-04-27,5,False
AEIS:10:40,AEIS,US,2023-02-22,5,False
AEIS:17:58,AEIS,US,2023-10-30,5,False
AEIS:14:59,AEIS,US,2023-10-24,5,False
AEIS:19:65,AEIS,US,2023-09-22,5,False
AEIS:3:66,AEIS,US,2023-09-08,5,False
AEIS:18:67,AEIS,US,2023-09-20,5,False
AEIS:14:83,AEIS,US,2024-04-22,0,True
AEIS:18:86,AEIS,US,2024-01-05,5,False
AEIS:20:87,AEIS,US,2024-01-08,5,False
